Datum;Uhrzeit;exemplary_load
08.11.2016;16:15:00;9,636.00
08.11.2016;16:30:00;10,973.60
08.11.2016;16:45:00;12,575.20
08.11.2016;17:00:00;13,367.20
08.11.2016;17:15:00;12,953.60
08.11.2016;17:30:00;13,068.00
08.11.2016;17:45:00;13,499.20
08.11.2016;18:00:00;14,229.60
08.11.2016;18:15:00;13,930.40
08.11.2016;18:30:00;14,185.60
08.11.2016;18:45:00;14,467.20
08.11.2016;19:00:00;14,678.40
08.11.2016;19:15:00;14,775.20
08.11.2016;19:30:00;14,643.20
08.11.2016;19:45:00;14,669.60
08.11.2016;20:00:00;14,564.00
08.11.2016;20:15:00;14,168.00
08.11.2016;20:30:00;13,516.80
08.11.2016;20:45:00;13,376.00
08.11.2016;21:00:00;13,006.40
08.11.2016;21:15:00;13,235.20
08.11.2016;21:30:00;13,085.60
08.11.2016;21:45:00;12,135.20
08.11.2016;22:00:00;9,389.60
08.11.2016;22:15:00;7,629.60
08.11.2016;22:30:00;7,092.80
08.11.2016;22:45:00;6,943.20
08.11.2016;23:00:00;7,436.00
08.11.2016;23:15:00;8,069.60
08.11.2016;23:30:00;7,761.60
08.11.2016;23:45:00;7,849.60
09.11.2016;00:00:00;8,069.60
09.11.2016;00:15:00;8,122.40
09.11.2016;00:30:00;7,691.20
09.11.2016;00:45:00;7,524.00
09.11.2016;01:00:00;8,368.80
09.11.2016;01:15:00;8,113.60
09.11.2016;01:30:00;8,166.40
09.11.2016;01:45:00;8,131.20
09.11.2016;02:00:00;7,594.40
09.11.2016;02:15:00;7,691.20
09.11.2016;02:30:00;7,436.00
09.11.2016;02:45:00;8,254.40
09.11.2016;03:00:00;8,676.80
09.11.2016;03:15:00;8,553.60
09.11.2016;03:30:00;8,685.60
09.11.2016;03:45:00;8,527.20
09.11.2016;04:00:00;8,201.60
09.11.2016;04:15:00;8,421.60
09.11.2016;04:30:00;8,069.60
09.11.2016;04:45:00;8,228.00
09.11.2016;05:00:00;8,245.60
09.11.2016;05:15:00;8,729.60
09.11.2016;05:30:00;9,706.40
09.11.2016;05:45:00;10,401.60
09.11.2016;06:00:00;10,621.60
09.11.2016;06:15:00;11,475.20
09.11.2016;06:30:00;12,355.20
09.11.2016;06:45:00;13,112.00
09.11.2016;07:00:00;13,868.80
09.11.2016;07:15:00;13,983.20
09.11.2016;07:30:00;14,396.80
09.11.2016;07:45:00;14,071.20
09.11.2016;08:00:00;14,599.20
09.11.2016;08:15:00;15,215.20
09.11.2016;08:30:00;15,092.00
09.11.2016;08:45:00;15,136.00
09.11.2016;09:00:00;15,646.40
09.11.2016;09:15:00;15,664.00
09.11.2016;09:30:00;16,165.60
09.11.2016;09:45:00;15,866.40
09.11.2016;10:00:00;15,523.20
09.11.2016;10:15:00;15,602.40
09.11.2016;10:30:00;15,356.00
09.11.2016;10:45:00;15,664.00
09.11.2016;11:00:00;15,945.60
09.11.2016;11:15:00;16,192.00
09.11.2016;11:30:00;16,491.20
09.11.2016;11:45:00;16,420.80
09.11.2016;12:00:00;15,936.80
09.11.2016;12:15:00;15,364.80
09.11.2016;12:30:00;16,024.80
09.11.2016;12:45:00;15,699.20
09.11.2016;13:00:00;15,206.40
09.11.2016;13:15:00;14,722.40
09.11.2016;13:30:00;15,048.00
09.11.2016;13:45:00;14,784.00
09.11.2016;14:00:00;14,660.80
09.11.2016;14:15:00;14,273.60
09.11.2016;14:30:00;14,590.40
09.11.2016;14:45:00;14,308.80
09.11.2016;15:00:00;13,877.60
09.11.2016;15:15:00;13,437.60
09.11.2016;15:30:00;13,252.80
09.11.2016;15:45:00;12,337.60
09.11.2016;16:00:00;11,316.80
09.11.2016;16:15:00;10,885.60
09.11.2016;16:30:00;10,727.20
09.11.2016;16:45:00;9,627.20
09.11.2016;17:00:00;8,650.40
09.11.2016;17:15:00;7,744.00
09.11.2016;17:30:00;6,960.80
09.11.2016;17:45:00;7,075.20
09.11.2016;18:00:00;7,550.40
09.11.2016;18:15:00;6,679.20
09.11.2016;18:30:00;6,116.00
09.11.2016;18:45:00;6,142.40
09.11.2016;19:00:00;5,816.80
09.11.2016;19:15:00;6,468.00
09.11.2016;19:30:00;6,151.20
09.11.2016;19:45:00;6,476.80
09.11.2016;20:00:00;7,744.00
09.11.2016;20:15:00;5,746.40
09.11.2016;20:30:00;6,160.00
09.11.2016;20:45:00;6,476.80
09.11.2016;21:00:00;6,872.80
09.11.2016;21:15:00;7,744.00
09.11.2016;21:30:00;7,999.20
09.11.2016;21:45:00;8,096.00
09.11.2016;22:00:00;8,316.00
09.11.2016;22:15:00;8,412.80
09.11.2016;22:30:00;8,703.20
09.11.2016;22:45:00;8,228.00
09.11.2016;23:00:00;9,081.60
09.11.2016;23:15:00;9,680.00
09.11.2016;23:30:00;10,067.20
09.11.2016;23:45:00;10,480.80
10.11.2016;00:00:00;10,656.80
10.11.2016;00:15:00;10,718.40
10.11.2016;00:30:00;10,604.00
10.11.2016;00:45:00;10,489.60
10.11.2016;01:00:00;10,348.80
10.11.2016;01:15:00;9,970.40
10.11.2016;01:30:00;9,125.60
10.11.2016;01:45:00;6,494.40
10.11.2016;02:00:00;4,294.40
10.11.2016;02:15:00;3,115.20
10.11.2016;02:30:00;3,044.80
10.11.2016;02:45:00;2,235.20
10.11.2016;03:00:00;1,566.40
10.11.2016;03:15:00;1,848.00
10.11.2016;03:30:00;2,772.00
10.11.2016;03:45:00;3,273.60
10.11.2016;04:00:00;2,164.80
10.11.2016;04:15:00;1,100.00
10.11.2016;04:30:00;184.8
10.11.2016;04:45:00;2,015.20
10.11.2016;05:00:00;3,212.00
10.11.2016;05:15:00;5,112.80
10.11.2016;05:30:00;5,746.40
10.11.2016;05:45:00;6,793.60
10.11.2016;06:00:00;8,096.00
10.11.2016;06:15:00;10,120.00
10.11.2016;06:30:00;12,328.80
10.11.2016;06:45:00;14,106.40
10.11.2016;07:00:00;14,792.80
10.11.2016;07:15:00;15,408.80
10.11.2016;07:30:00;15,461.60
10.11.2016;07:45:00;16,165.60
10.11.2016;08:00:00;16,614.40
10.11.2016;08:15:00;16,896.00
10.11.2016;08:30:00;16,984.00
10.11.2016;08:45:00;17,028.00
10.11.2016;09:00:00;16,816.80
10.11.2016;09:15:00;16,913.60
10.11.2016;09:30:00;16,508.80
10.11.2016;09:45:00;16,121.60
10.11.2016;10:00:00;16,130.40
10.11.2016;10:15:00;15,760.80
10.11.2016;10:30:00;15,620.00
10.11.2016;10:45:00;15,435.20
10.11.2016;11:00:00;15,241.60
10.11.2016;11:15:00;15,039.20
10.11.2016;11:30:00;13,886.40
10.11.2016;11:45:00;11,880.00
10.11.2016;12:00:00;9,812.00
10.11.2016;12:15:00;8,659.20
10.11.2016;12:30:00;9,812.00
10.11.2016;12:45:00;10,120.00
10.11.2016;13:00:00;8,852.80
10.11.2016;13:15:00;8,386.40
10.11.2016;13:30:00;10,630.40
10.11.2016;13:45:00;9,724.00
10.11.2016;14:00:00;9,944.00
10.11.2016;14:15:00;8,835.20
10.11.2016;14:30:00;9,380.80
10.11.2016;14:45:00;11,475.20
10.11.2016;15:00:00;10,912.00
10.11.2016;15:15:00;10,586.40
10.11.2016;15:30:00;11,140.80
10.11.2016;15:45:00;12,346.40
10.11.2016;16:00:00;11,290.40
10.11.2016;16:15:00;9,389.60
10.11.2016;16:30:00;9,336.80
10.11.2016;16:45:00;9,424.80
10.11.2016;17:00:00;10,128.80
10.11.2016;17:15:00;11,176.00
10.11.2016;17:30:00;11,396.00
10.11.2016;17:45:00;11,220.00
10.11.2016;18:00:00;12,372.80
10.11.2016;18:15:00;12,654.40
10.11.2016;18:30:00;11,800.80
10.11.2016;18:45:00;11,730.40
10.11.2016;19:00:00;11,950.40
10.11.2016;19:15:00;11,528.00
10.11.2016;19:30:00;11,079.20
10.11.2016;19:45:00;11,158.40
10.11.2016;20:00:00;10,568.80
10.11.2016;20:15:00;10,780.00
10.11.2016;20:30:00;10,172.80
10.11.2016;20:45:00;10,762.40
10.11.2016;21:00:00;11,105.60
10.11.2016;21:15:00;10,806.40
10.11.2016;21:30:00;11,616.00
10.11.2016;21:45:00;11,422.40
10.11.2016;22:00:00;11,264.00
10.11.2016;22:15:00;11,431.20
10.11.2016;22:30:00;11,378.40
10.11.2016;22:45:00;10,621.60
10.11.2016;23:00:00;10,428.00
10.11.2016;23:15:00;10,120.00
10.11.2016;23:30:00;9,548.00
10.11.2016;23:45:00;8,844.00
11.11.2016;00:00:00;9,539.20
11.11.2016;00:15:00;9,416.00
11.11.2016;00:30:00;9,847.20
11.11.2016;00:45:00;9,803.20
11.11.2016;01:00:00;10,155.20
11.11.2016;01:15:00;10,164.00
11.11.2016;01:30:00;10,040.80
11.11.2016;01:45:00;9,768.00
11.11.2016;02:00:00;9,662.40
11.11.2016;02:15:00;9,768.00
11.11.2016;02:30:00;9,539.20
11.11.2016;02:45:00;9,724.00
11.11.2016;03:00:00;9,706.40
11.11.2016;03:15:00;9,776.80
11.11.2016;03:30:00;9,486.40
11.11.2016;03:45:00;9,477.60
11.11.2016;04:00:00;9,495.20
11.11.2016;04:15:00;9,706.40
11.11.2016;04:30:00;9,759.20
11.11.2016;04:45:00;9,882.40
11.11.2016;05:00:00;9,988.00
11.11.2016;05:15:00;10,216.80
11.11.2016;05:30:00;10,463.20
11.11.2016;05:45:00;10,375.20
11.11.2016;06:00:00;10,164.00
11.11.2016;06:15:00;10,656.80
11.11.2016;06:30:00;11,589.60
11.11.2016;06:45:00;12,372.80
11.11.2016;07:00:00;12,601.60
11.11.2016;07:15:00;12,355.20
11.11.2016;07:30:00;12,056.00
11.11.2016;07:45:00;10,498.40
11.11.2016;08:00:00;9,829.60
11.11.2016;08:15:00;9,627.20
11.11.2016;08:30:00;9,530.40
11.11.2016;08:45:00;9,099.20
11.11.2016;09:00:00;7,981.60
11.11.2016;09:15:00;8,228.00
11.11.2016;09:30:00;8,395.20
11.11.2016;09:45:00;7,805.60
11.11.2016;10:00:00;7,788.00
11.11.2016;10:15:00;9,477.60
11.11.2016;10:30:00;11,563.20
11.11.2016;10:45:00;10,392.80
11.11.2016;11:00:00;10,912.00
11.11.2016;11:15:00;12,038.40
11.11.2016;11:30:00;10,964.80
11.11.2016;11:45:00;12,522.40
11.11.2016;12:00:00;12,108.80
11.11.2016;12:15:00;13,657.60
11.11.2016;12:30:00;14,282.40
11.11.2016;12:45:00;13,191.20
11.11.2016;13:00:00;13,332.00
11.11.2016;13:15:00;13,208.80
11.11.2016;13:30:00;12,100.00
11.11.2016;13:45:00;10,436.80
11.11.2016;14:00:00;9,653.60
11.11.2016;14:15:00;9,424.80
11.11.2016;14:30:00;11,343.20
11.11.2016;14:45:00;12,003.20
11.11.2016;15:00:00;11,818.40
11.11.2016;15:15:00;11,941.60
11.11.2016;15:30:00;11,897.60
11.11.2016;15:45:00;11,457.60
11.11.2016;16:00:00;12,531.20
11.11.2016;16:15:00;12,768.80
11.11.2016;16:30:00;11,888.80
11.11.2016;16:45:00;11,976.80
11.11.2016;17:00:00;11,422.40
11.11.2016;17:15:00;11,149.60
11.11.2016;17:30:00;10,551.20
11.11.2016;17:45:00;11,959.20
11.11.2016;18:00:00;11,598.40
11.11.2016;18:15:00;9,908.80
11.11.2016;18:30:00;12,108.80
11.11.2016;18:45:00;10,876.80
11.11.2016;19:00:00;11,325.60
11.11.2016;19:15:00;10,991.20
11.11.2016;19:30:00;10,920.80
11.11.2016;19:45:00;10,612.80
11.11.2016;20:00:00;10,463.20
11.11.2016;20:15:00;10,595.20
11.11.2016;20:30:00;10,172.80
11.11.2016;20:45:00;11,176.00
11.11.2016;21:00:00;10,744.80
11.11.2016;21:15:00;10,991.20
11.11.2016;21:30:00;10,973.60
11.11.2016;21:45:00;10,181.60
11.11.2016;22:00:00;8,773.60
11.11.2016;22:15:00;9,125.60
11.11.2016;22:30:00;9,231.20
11.11.2016;22:45:00;7,524.00
11.11.2016;23:00:00;7,444.80
11.11.2016;23:15:00;7,911.20
11.11.2016;23:30:00;7,990.40
11.11.2016;23:45:00;8,078.40
12.11.2016;00:00:00;7,022.40
12.11.2016;00:15:00;7,242.40
12.11.2016;00:30:00;7,911.20
12.11.2016;00:45:00;7,964.00
12.11.2016;01:00:00;7,568.00
12.11.2016;01:15:00;6,063.20
12.11.2016;01:30:00;4,945.60
12.11.2016;01:45:00;5,385.60
12.11.2016;02:00:00;5,420.80
12.11.2016;02:15:00;6,292.00
12.11.2016;02:30:00;5,764.00
12.11.2016;02:45:00;5,341.60
12.11.2016;03:00:00;5,825.60
12.11.2016;03:15:00;6,828.80
12.11.2016;03:30:00;6,248.00
12.11.2016;03:45:00;5,913.60
12.11.2016;04:00:00;6,459.20
12.11.2016;04:15:00;6,432.80
12.11.2016;04:30:00;5,790.40
12.11.2016;04:45:00;6,265.60
12.11.2016;05:00:00;6,248.00
12.11.2016;05:15:00;6,380.00
12.11.2016;05:30:00;6,028.00
12.11.2016;05:45:00;6,089.60
12.11.2016;06:00:00;6,265.60
12.11.2016;06:15:00;6,934.40
12.11.2016;06:30:00;7,691.20
12.11.2016;06:45:00;7,673.60
12.11.2016;07:00:00;7,928.80
12.11.2016;07:15:00;7,664.80
12.11.2016;07:30:00;7,585.60
12.11.2016;07:45:00;8,245.60
12.11.2016;08:00:00;8,430.40
12.11.2016;08:15:00;8,122.40
12.11.2016;08:30:00;8,641.60
12.11.2016;08:45:00;8,342.40
12.11.2016;09:00:00;8,738.40
12.11.2016;09:15:00;8,280.80
12.11.2016;09:30:00;6,512.00
12.11.2016;09:45:00;7,365.60
12.11.2016;10:00:00;8,078.40
12.11.2016;10:15:00;7,990.40
12.11.2016;10:30:00;8,544.80
12.11.2016;10:45:00;8,289.60
12.11.2016;11:00:00;7,242.40
12.11.2016;11:15:00;6,696.80
12.11.2016;11:30:00;5,244.80
12.11.2016;11:45:00;5,623.20
12.11.2016;12:00:00;7,779.20
12.11.2016;12:15:00;7,990.40
12.11.2016;12:30:00;8,069.60
12.11.2016;12:45:00;7,154.40
12.11.2016;13:00:00;6,626.40
12.11.2016;13:15:00;6,749.60
12.11.2016;13:30:00;7,471.20
12.11.2016;13:45:00;7,761.60
12.11.2016;14:00:00;7,480.00
12.11.2016;14:15:00;7,603.20
12.11.2016;14:30:00;8,166.40
12.11.2016;14:45:00;8,219.20
12.11.2016;15:00:00;8,201.60
12.11.2016;15:15:00;8,175.20
12.11.2016;15:30:00;8,043.20
12.11.2016;15:45:00;7,876.00
12.11.2016;16:00:00;7,427.20
12.11.2016;16:15:00;7,339.20
12.11.2016;16:30:00;7,682.40
12.11.2016;16:45:00;7,383.20
12.11.2016;17:00:00;6,485.60
12.11.2016;17:15:00;6,292.00
12.11.2016;17:30:00;6,116.00
12.11.2016;17:45:00;5,218.40
12.11.2016;18:00:00;4,417.60
12.11.2016;18:15:00;5,385.60
12.11.2016;18:30:00;5,931.20
12.11.2016;18:45:00;3,520.00
12.11.2016;19:00:00;2,094.40
12.11.2016;19:15:00;2,719.20
12.11.2016;19:30:00;3,185.60
12.11.2016;19:45:00;2,877.60
12.11.2016;20:00:00;3,238.40
12.11.2016;20:15:00;3,520.00
12.11.2016;20:30:00;3,440.80
12.11.2016;20:45:00;3,009.60
12.11.2016;21:00:00;3,484.80
12.11.2016;21:15:00;4,188.80
12.11.2016;21:30:00;3,731.20
12.11.2016;21:45:00;4,109.60
12.11.2016;22:00:00;3,836.80
12.11.2016;22:15:00;3,423.20
12.11.2016;22:30:00;2,464.00
12.11.2016;22:45:00;2,499.20
12.11.2016;23:00:00;3,379.20
12.11.2016;23:15:00;5,227.20
12.11.2016;23:30:00;5,456.00
12.11.2016;23:45:00;4,989.60
13.11.2016;00:00:00;3,000.80
13.11.2016;00:15:00;3,009.60
13.11.2016;00:30:00;3,168.00
13.11.2016;00:45:00;2,120.80
13.11.2016;01:00:00;1,689.60
13.11.2016;01:15:00;1,698.40
13.11.2016;01:30:00;2,384.80
13.11.2016;01:45:00;2,164.80
13.11.2016;02:00:00;1,927.20
13.11.2016;02:15:00;1,883.20
13.11.2016;02:30:00;2,728.00
13.11.2016;02:45:00;818.4
13.11.2016;03:00:00;2,261.60
13.11.2016;03:15:00;2,103.20
13.11.2016;03:30:00;1,927.20
13.11.2016;03:45:00;668.8
13.11.2016;04:00:00;457.6
13.11.2016;04:15:00;35.2
13.11.2016;04:30:00;1,777.60
13.11.2016;04:45:00;2,675.20
13.11.2016;05:00:00;2,508.00
13.11.2016;05:15:00;880
13.11.2016;05:30:00;853.6
13.11.2016;05:45:00;994.4
13.11.2016;06:00:00;-985.6
13.11.2016;06:15:00;-2,596.00
13.11.2016;06:30:00;-1,232.00
13.11.2016;06:45:00;-96.8
13.11.2016;07:00:00;-1,777.60
13.11.2016;07:15:00;-932.8
13.11.2016;07:30:00;1,117.60
13.11.2016;07:45:00;2,525.60
13.11.2016;08:00:00;3,071.20
13.11.2016;08:15:00;3,018.40
13.11.2016;08:30:00;2,481.60
13.11.2016;08:45:00;3,088.80
13.11.2016;09:00:00;3,590.40
13.11.2016;09:15:00;3,572.80
13.11.2016;09:30:00;3,317.60
13.11.2016;09:45:00;3,220.80
13.11.2016;10:00:00;3,828.00
13.11.2016;10:15:00;3,916.00
13.11.2016;10:30:00;4,285.60
13.11.2016;10:45:00;4,672.80
13.11.2016;11:00:00;5,711.20
13.11.2016;11:15:00;5,984.00
13.11.2016;11:30:00;5,904.80
13.11.2016;11:45:00;5,447.20
13.11.2016;12:00:00;5,139.20
13.11.2016;12:15:00;4,892.80
13.11.2016;12:30:00;5,394.40
13.11.2016;12:45:00;5,024.80
13.11.2016;13:00:00;5,693.60
13.11.2016;13:15:00;5,552.80
13.11.2016;13:30:00;4,655.20
13.11.2016;13:45:00;5,403.20
13.11.2016;14:00:00;5,772.80
13.11.2016;14:15:00;5,913.60
13.11.2016;14:30:00;5,711.20
13.11.2016;14:45:00;6,529.60
13.11.2016;15:00:00;6,705.60
13.11.2016;15:15:00;6,520.80
13.11.2016;15:30:00;6,406.40
13.11.2016;15:45:00;6,705.60
13.11.2016;16:00:00;6,661.60
13.11.2016;16:15:00;6,292.00
13.11.2016;16:30:00;6,468.00
13.11.2016;16:45:00;6,283.20
13.11.2016;17:00:00;6,080.80
13.11.2016;17:15:00;5,816.80
13.11.2016;17:30:00;5,878.40
13.11.2016;17:45:00;5,332.80
13.11.2016;18:00:00;5,808.00
13.11.2016;18:15:00;5,676.00
13.11.2016;18:30:00;4,778.40
13.11.2016;18:45:00;4,936.80
13.11.2016;19:00:00;5,438.40
13.11.2016;19:15:00;4,945.60
13.11.2016;19:30:00;3,713.60
13.11.2016;19:45:00;3,370.40
13.11.2016;20:00:00;2,842.40
13.11.2016;20:15:00;2,446.40
13.11.2016;20:30:00;2,305.60
13.11.2016;20:45:00;2,516.80
13.11.2016;21:00:00;1,328.80
13.11.2016;21:15:00;1,944.80
13.11.2016;21:30:00;3,520.00
13.11.2016;21:45:00;4,215.20
13.11.2016;22:00:00;4,549.60
13.11.2016;22:15:00;3,256.00
13.11.2016;22:30:00;2,156.00
13.11.2016;22:45:00;1,848.00
13.11.2016;23:00:00;2,208.80
13.11.2016;23:15:00;228.8
13.11.2016;23:30:00;-1,548.80
13.11.2016;23:45:00;-1,232.00
14.11.2016;00:00:00;-2,349.60
14.11.2016;00:15:00;-1,408.00
14.11.2016;00:30:00;-598.4
14.11.2016;00:45:00;272.8
14.11.2016;01:00:00;-888.8
14.11.2016;01:15:00;-2,261.60
14.11.2016;01:30:00;-2,085.60
14.11.2016;01:45:00;-2,182.40
14.11.2016;02:00:00;-2,323.20
14.11.2016;02:15:00;-800.8
14.11.2016;02:30:00;281.6
14.11.2016;02:45:00;325.6
14.11.2016;03:00:00;316.8
14.11.2016;03:15:00;422.4
14.11.2016;03:30:00;-976.8
14.11.2016;03:45:00;422.4
14.11.2016;04:00:00;756.8
14.11.2016;04:15:00;800.8
14.11.2016;04:30:00;-352
14.11.2016;04:45:00;-1,196.80
14.11.2016;05:00:00;-3,106.40
14.11.2016;05:15:00;-5,412.00
14.11.2016;05:30:00;-4,364.80
14.11.2016;05:45:00;-202.4
14.11.2016;06:00:00;2,481.60
14.11.2016;06:15:00;4,329.60
14.11.2016;06:30:00;4,532.00
14.11.2016;06:45:00;5,244.80
14.11.2016;07:00:00;4,945.60
14.11.2016;07:15:00;3,115.20
14.11.2016;07:30:00;4,021.60
14.11.2016;07:45:00;2,877.60
14.11.2016;08:00:00;3,766.40
14.11.2016;08:15:00;4,540.80
14.11.2016;08:30:00;4,558.40
14.11.2016;08:45:00;5,112.80
14.11.2016;09:00:00;8,140.00
14.11.2016;09:15:00;8,025.60
14.11.2016;09:30:00;6,353.60
14.11.2016;09:45:00;4,479.20
14.11.2016;10:00:00;7,145.60
14.11.2016;10:15:00;10,076.00
14.11.2016;10:30:00;10,806.40
14.11.2016;10:45:00;10,832.80
14.11.2016;11:00:00;11,176.00
14.11.2016;11:15:00;9,803.20
14.11.2016;11:30:00;9,592.00
14.11.2016;11:45:00;11,607.20
14.11.2016;12:00:00;11,431.20
14.11.2016;12:15:00;11,492.80
14.11.2016;12:30:00;12,742.40
14.11.2016;12:45:00;12,751.20
14.11.2016;13:00:00;13,261.60
14.11.2016;13:15:00;13,728.00
14.11.2016;13:30:00;13,710.40
14.11.2016;13:45:00;14,080.00
14.11.2016;14:00:00;13,305.60
14.11.2016;14:15:00;13,974.40
14.11.2016;14:30:00;14,678.40
14.11.2016;14:45:00;14,889.60
14.11.2016;15:00:00;14,889.60
14.11.2016;15:15:00;14,757.60
14.11.2016;15:30:00;14,502.40
14.11.2016;15:45:00;14,264.80
14.11.2016;16:00:00;14,009.60
14.11.2016;16:15:00;13,516.80
14.11.2016;16:30:00;13,499.20
14.11.2016;16:45:00;12,804.00
14.11.2016;17:00:00;13,798.40
14.11.2016;17:15:00;13,604.80
14.11.2016;17:30:00;13,622.40
14.11.2016;17:45:00;13,481.60
14.11.2016;18:00:00;13,173.60
14.11.2016;18:15:00;12,091.20
14.11.2016;18:30:00;11,827.20
14.11.2016;18:45:00;11,633.60
14.11.2016;19:00:00;11,290.40
14.11.2016;19:15:00;10,287.20
14.11.2016;19:30:00;9,152.00
14.11.2016;19:45:00;6,899.20
14.11.2016;20:00:00;6,600.00
14.11.2016;20:15:00;6,503.20
14.11.2016;20:30:00;6,212.80
14.11.2016;20:45:00;5,860.80
14.11.2016;21:00:00;5,297.60
14.11.2016;21:15:00;6,468.00
14.11.2016;21:30:00;7,568.00
14.11.2016;21:45:00;6,776.00
14.11.2016;22:00:00;6,459.20
14.11.2016;22:15:00;6,230.40
14.11.2016;22:30:00;7,163.20
14.11.2016;22:45:00;7,568.00
14.11.2016;23:00:00;9,055.20
14.11.2016;23:15:00;9,125.60
14.11.2016;23:30:00;8,465.60
14.11.2016;23:45:00;6,820.00
15.11.2016;00:00:00;7,321.60
15.11.2016;00:15:00;7,664.80
15.11.2016;00:30:00;8,166.40
15.11.2016;00:45:00;7,638.40
15.11.2016;01:00:00;6,353.60
15.11.2016;01:15:00;5,491.20
15.11.2016;01:30:00;5,623.20
15.11.2016;01:45:00;6,142.40
15.11.2016;02:00:00;6,582.40
15.11.2016;02:15:00;6,793.60
15.11.2016;02:30:00;6,644.00
15.11.2016;02:45:00;6,890.40
15.11.2016;03:00:00;7,013.60
15.11.2016;03:15:00;8,078.40
15.11.2016;03:30:00;8,228.00
15.11.2016;03:45:00;7,664.80
15.11.2016;04:00:00;7,744.00
15.11.2016;04:15:00;7,418.40
15.11.2016;04:30:00;7,189.60
15.11.2016;04:45:00;6,811.20
15.11.2016;05:00:00;6,749.60
15.11.2016;05:15:00;7,497.60
15.11.2016;05:30:00;7,832.00
15.11.2016;05:45:00;8,571.20
15.11.2016;06:00:00;9,495.20
15.11.2016;06:15:00;11,413.60
15.11.2016;06:30:00;12,240.80
15.11.2016;06:45:00;13,420.00
15.11.2016;07:00:00;14,150.40
15.11.2016;07:15:00;15,118.40
15.11.2016;07:30:00;16,051.20
15.11.2016;07:45:00;15,884.00
15.11.2016;08:00:00;16,350.40
15.11.2016;08:15:00;16,561.60
15.11.2016;08:30:00;16,948.80
15.11.2016;08:45:00;17,441.60
15.11.2016;09:00:00;17,450.40
15.11.2016;09:15:00;16,799.20
15.11.2016;09:30:00;16,869.60
15.11.2016;09:45:00;15,998.40
15.11.2016;10:00:00;16,068.80
15.11.2016;10:15:00;15,954.40
15.11.2016;10:30:00;15,980.80
15.11.2016;10:45:00;16,350.40
15.11.2016;11:00:00;16,068.80
15.11.2016;11:15:00;16,280.00
15.11.2016;11:30:00;16,095.20
15.11.2016;11:45:00;15,479.20
15.11.2016;12:00:00;15,620.00
15.11.2016;12:15:00;15,048.00
15.11.2016;12:30:00;15,232.80
15.11.2016;12:45:00;15,100.80
15.11.2016;13:00:00;15,417.60
15.11.2016;13:15:00;14,942.40
15.11.2016;13:30:00;14,678.40
15.11.2016;13:45:00;14,810.40
15.11.2016;14:00:00;13,411.20
15.11.2016;14:15:00;14,053.60
15.11.2016;14:30:00;14,467.20
15.11.2016;14:45:00;15,056.80
15.11.2016;15:00:00;14,942.40
15.11.2016;15:15:00;15,417.60
15.11.2016;15:30:00;15,144.80
15.11.2016;15:45:00;14,124.00
15.11.2016;16:00:00;12,900.80
15.11.2016;16:15:00;12,812.80
15.11.2016;16:30:00;12,223.20
15.11.2016;16:45:00;12,698.40
15.11.2016;17:00:00;12,249.60
15.11.2016;17:15:00;11,572.00
15.11.2016;17:30:00;11,598.40
15.11.2016;17:45:00;12,038.40
15.11.2016;18:00:00;11,237.60
15.11.2016;18:15:00;10,639.20
15.11.2016;18:30:00;9,504.00
15.11.2016;18:45:00;7,832.00
15.11.2016;19:00:00;8,228.00
15.11.2016;19:15:00;6,503.20
15.11.2016;19:30:00;6,512.00
15.11.2016;19:45:00;6,485.60
15.11.2016;20:00:00;6,089.60
15.11.2016;20:15:00;6,520.80
15.11.2016;20:30:00;5,280.00
15.11.2016;20:45:00;3,889.60
15.11.2016;21:00:00;2,076.80
15.11.2016;21:15:00;3,344.00
15.11.2016;21:30:00;4,153.60
15.11.2016;21:45:00;6,670.40
15.11.2016;22:00:00;6,573.60
15.11.2016;22:15:00;4,884.00
15.11.2016;22:30:00;4,224.00
15.11.2016;22:45:00;2,208.80
15.11.2016;23:00:00;1,434.40
15.11.2016;23:15:00;633.6
15.11.2016;23:30:00;1,293.60
15.11.2016;23:45:00;281.6
16.11.2016;00:00:00;3,071.20
16.11.2016;00:15:00;3,784.00
16.11.2016;00:30:00;2,930.40
16.11.2016;00:45:00;3,775.20
16.11.2016;01:00:00;3,968.80
16.11.2016;01:15:00;3,968.80
16.11.2016;01:30:00;3,317.60
16.11.2016;01:45:00;2,701.60
16.11.2016;02:00:00;3,141.60
16.11.2016;02:15:00;4,294.40
16.11.2016;02:30:00;4,250.40
16.11.2016;02:45:00;4,144.80
16.11.2016;03:00:00;4,505.60
16.11.2016;03:15:00;3,704.80
16.11.2016;03:30:00;2,420.00
16.11.2016;03:45:00;4,092.00
16.11.2016;04:00:00;5,192.00
16.11.2016;04:15:00;6,344.80
16.11.2016;04:30:00;6,811.20
16.11.2016;04:45:00;6,336.00
16.11.2016;05:00:00;5,852.00
16.11.2016;05:15:00;6,045.60
16.11.2016;05:30:00;6,450.40
16.11.2016;05:45:00;6,670.40
16.11.2016;06:00:00;6,802.40
16.11.2016;06:15:00;7,761.60
16.11.2016;06:30:00;8,808.80
16.11.2016;06:45:00;9,618.40
16.11.2016;07:00:00;10,410.40
16.11.2016;07:15:00;12,073.60
16.11.2016;07:30:00;9,477.60
16.11.2016;07:45:00;7,453.60
16.11.2016;08:00:00;8,122.40
16.11.2016;08:15:00;6,265.60
